DATABASE_ID,NAME,SMILES,logP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methy,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophen,fr_unbrch_alkane,fr_urea,MW,MR,HBA,HBD,RotBonds,AromRings,AliphRings,PSA,C,Cl,F,Br,I
ENV13372,"ACETIC ACID, [(7-CHLORO-4H-1,2,4-BENZOTHIADIAZIN",O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.72,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,306.75200000000007,69.78930000000003,5,2,2,1,1,95.82999999999998,9,1,0,0,0
ENV4652,"BARBITURIC ACID,5,5-DIPHENYL-",O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,1.96,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280.283,75.34540000000003,3,2,2,2,1,75.27,16,0,0,0,0
ENV3038,AZINPHOS ETHYL,CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,3.4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.3860000000001,88.92600000000004,8,0,7,2,0,66.24000000000001,12,0,0,0,0
ENV7504,1-(5-Me-2-furyl)-2-NO2-2-COOMe ethylene,COC(=O)C(=Cc1ccc(C)o1)[N+](=O)[O-],2.44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.17299999999997,50.432400000000015,5,0,3,1,0,82.58,9,0,0,0,0
ENV6776,"PENTANAMIDE, N-[[4-(DIMETHYLAMINO)SULFONYL]PHENY",CCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,1.63,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,298.4080000000001,80.24980000000005,3,0,6,1,0,57.690000000000005,14,0,0,0,0
ENV7282,"BENZENEACETAMIDE, N-(3-CYANOPHENYL)-",N#Cc1cccc(NC(=O)Cc2ccccc2)c1,2.75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.274,69.93270000000003,2,1,3,2,0,52.89,15,0,0,0,0
ENV3829,O-CHLOROBENZENESULFONAMIDE,NS(=O)(=O)c1ccccc1Cl,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191.639,42.82520000000001,2,1,1,1,0,60.16,6,1,0,0,0
ENV3950,"ACETAMIDE, N-(2,6-DIMETHYLPHENYL)-2-(ETHYLAMINO)",CCNCC(=O)Nc1c(C)cccc1C,1.32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.289,63.08940000000003,2,2,4,1,0,41.13,12,0,0,0,0
ENV14065,"1,2,4-TRIAZOLE,3-NITRO-1-CROTONIC ACID, METHYL E",COC(=O)C=CCn1cnc([N+](=O)[O-])n1,0.09,0,0,0,0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.165,47.83240000000001,7,0,4,1,0,100.15,7,0,0,0,0
ENV2936,9-METHOXYANTHRACENE,COc1c2ccccc2cc2ccccc12,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.26,68.00600000000004,1,0,1,3,0,9.23,15,0,0,0,0
ENV95,SERINE,NC(CO)C(=O)O,-3.07,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.093,22.697,3,3,2,0,0,83.55,3,0,0,0,0
ENV643,FUFURAL,O=Cc1ccco1,0.41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.08499999999998,24.095499999999998,2,0,1,1,0,30.21,5,0,0,0,0
ENV4204,"BENZOIC ACID, 2,6-DICHLORO-, METHYL ESTER",COC(=O)c1c(Cl)cccc1Cl,2.79,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.04,47.80150000000002,2,0,1,1,0,26.3,8,2,0,0,0
ENV12293,"2,4(1H,3H)-PYRIMIDINEDIONE, 1-[2,5-DIHYDRO-5-(HY",O=c1ccn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]1,-1.07,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.189,51.458500000000015,5,2,2,1,1,84.32,9,0,0,0,0
ENV3804,"N-BENZYL-2,4-IMIDAZOLIDIONE",O=C1CN(Cc2ccccc2)C(=O)N1,0.76,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190.202,50.39070000000001,2,1,2,1,1,49.41,10,0,0,0,0
ENV10175,"2,4,6-TRIBROMOBIPHENL",Brc1cc(Br)c(-c2ccccc2)c(Br)c1,6.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.9,74.97800000000002,0,0,1,2,0,0.0,12,0,0,3,0
ENV53,CYCLOBARBITAL,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1.77,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.271,60.95640000000002,3,2,2,0,2,75.27000000000001,12,0,0,0,0
ENV8044,"ACETAMIDE, 2-(BENZOYLOXY)-N-ETHYL-N-METHYL-",CCN(C)C(=O)COC(=O)c1ccccc1,1.27,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.25599999999997,60.03550000000003,3,0,4,1,0,46.61000000000001,12,0,0,0,0
ENV5807,"1,3-OXATHIOLAN-4-ONE, 5-(1-METHYLETHYL)-, O-[(ME",CNC(=O)ON=C1SCOC1C(C)C,1.48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,218.278,55.14470000000003,5,1,2,0,1,59.92,8,0,0,0,0
ENV5617,"ACETIC ACID, [(4-BROMOPHENYL)SULFONYL]-, METHYL",COC(=O)CS(=O)(=O)c1ccc(Br)cc1,1.52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,293.138,58.21080000000002,4,0,3,1,0,60.44,9,0,0,1,0
ENV2012,"1,2,3-PROPANETRIOL, 1,2-DINITRATE",O=[N+]([O-])OCC(CO)O[N+](=O)[O-],0.83,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.088,31.8996,7,1,6,0,0,124.97000000000004,3,0,0,0,0
ENV3170,"BENZONITRILE, 3-ISOTHIOCYANATO-",N#Cc1cccc(N=C=S)c1,3.13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.201,45.84300000000001,3,0,1,1,0,36.15,8,0,0,0,0
ENV12807,"ACETAMIDE, N-[5-[(5-NITRO-2-FURANYL)METHYLENE]-4",CCCN1C(=O)C(=Cc2ccc([N+](=O)[O-])o2)SC1=NC(C)=O,1.17,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,323.33,81.05040000000001,6,0,4,1,1,106.01999999999998,13,0,0,0,0
ENV684,M-NITROBENZALDEHYDE,O=Cc1cccc([N+](=O)[O-])c1,1.47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.12099999999998,38.48390000000001,3,0,2,1,0,60.21,7,0,0,0,0
DB00354,Buclizine,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,433.039,131.72899999999998,2,0,5,3,1,6.48,28,1,0,0,0
ENV10760,"ACRIDINE,3-METHYLAMINO-4-HYDROXYMETHYL",CNc1ccc2cc3ccccc3nc2c1CO,2.1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,238.29,74.71850000000002,3,2,2,3,0,45.150000000000006,15,0,0,0,0
ENV6195,"1,2,3-THIADIAZOLE-5-CARBOXALDOXIME",O/N=C\c1cnns1,0.86,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.144,29.2895,5,1,1,1,0,58.370000000000005,3,0,0,0,0
ENV8990,"2-Propanamine, compound with picric acid (1:1)",CC(C)NOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.20000000000005,65.3049,8,1,6,1,0,150.68,9,0,0,0,0
ENV12782,"CARBAMOTHIOIC ACID, [2-(2-ETHYL-5-NITRO-1H-IMIDA",CCc1ncc([N+](=O)[O-])n1CCNC(=S)OC,1.46,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.303,65.86910000000002,6,1,5,1,0,82.22,9,0,0,0,0
ENV10018,"N,N-DiMe-(4-cyano-Ph)carbamate",CN(C)C(=O)Oc1ccc(C#N)cc1,1.21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.202,50.86800000000003,3,0,1,1,0,53.33,10,0,0,0,0
ENV11642,ETHYL ORTHOFORMATE,CCOC(OCC)OCC,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202,38.666,3,0,6,0,0,27.69,7,0,0,0,0
ENV8343,"1-PROPANOL, 1,1-BIS(4-FLUOROPHENYL)-2-(1H-IMIDAZ",CC(n1ccnc1)C(O)(c1ccc(F)cc1)c1ccc(F)cc1,3.13,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.335,82.73680000000003,3,1,4,3,0,38.05,18,0,2,0,0
ENV7573,"L-TYROSINE, 3-HYDROXY-, 2-(4-METHOXYPHENYL)ETHYL",COc1ccc(CCOC(=O)C(N)Cc2ccc(O)c(O)c2)cc1,1.69,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.368,89.10800000000003,6,3,7,2,0,102.01000000000002,18,0,0,0,0
ENV11713,"BENZENAMINE, 4-[(4-FLUOROPHENYL)SULFONYL]-",Nc1ccc(S(=O)(=O)c2ccc(F)cc2)cc1,2.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,251.28199999999995,62.70620000000002,3,1,2,2,0,60.16,12,0,1,0,0
ENV9681,3NITROTRIAZOLENMETHIOPROPYLDIFLUOROPROPIONAMIDEA,CSCCCNC(=O)C(F)(F)Cn1cnc([N+](=O)[O-])n1,0.76,0,0,0,0,0,3,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,309.298,67.63210000000002,7,1,8,1,0,102.95,9,0,2,0,0
ENV10445,R3804-N2,CCC(=O)N(c1ccccc1)C1(C(=O)OCCF)CCN(CCc2ccccc2)CC1,4.15,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.53200000000015,119.70400000000008,4,0,9,2,1,49.85000000000001,25,0,1,0,0
ENV4823,"BROMOBENZENE,P-TRIFLUOROACETAMIDO",O=C(Nc1ccc(Br)cc1)C(F)(F)F,3.34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.032,48.8267,1,1,1,1,0,29.1,8,0,3,1,0
ENV1307,BENZOFURAZAN,c1ccc2nonc2c1,1.69,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.111,31.80399999999999,3,0,0,2,0,38.92,6,0,0,0,0
DB00394,Beclomethasone dipropionate,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,3.49,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.0500000000003,133.01780000000005,7,1,6,0,4,106.97000000000004,28,1,0,0,0
ENV12214,"2H-1-BENZOPYRAN-2-ONE, 2-(4-HYDROXYPHENYL)-",O=c1cc(-c2ccc(O)cc2)oc2ccccc12,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.242,69.58480000000003,3,1,1,3,0,50.44,15,0,0,0,0
ENV1997,"2-FURANCARBOXALDEHYDE, 5-METHYL-",Cc1ccc(C=O)o1,0.67,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.112,28.83249999999999,2,0,1,1,0,30.21,6,0,0,0,0
ENV4188,7-METHYL-4-NITROQUINOLINE-1-OXIDE,Cc1ccc2c([N+](=O)[O-])cc[n+]([O-])c2c1,1.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,204.18500000000003,54.29940000000001,3,0,1,2,0,70.08,10,0,0,0,0
ENV7100,"2,4-PYRIMIDINEDIAMINE, 5-[(4-METHOXY-3-PROPOXYPH",CCCOc1cc(Cc2cnc(N)nc2N)ccc1OC,1.88,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.35100000000006,82.44280000000002,6,2,6,2,0,96.28,15,0,0,0,0
ENV4096,"HEPT-1,3-DIYN-5-ENYLBENZENE",CC=CC#CC#Cc1ccccc1,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.22299999999998,55.91000000000001,0,0,0,1,0,0.0,13,0,0,0,0
ENV6992,"2,4-PYRIMIDINEDIAMINE, 5-[(2,6-DICHLORO-3,5-DIME",COc1cc(OC)c(Cl)c(Cc2cnc(N)nc2N)c1Cl,2.55,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.187,83.22880000000002,6,2,4,2,0,96.28,13,2,0,0,0
ENV2140,DELTA-VALEROLACTAM,O=C1CCCCN1,-0.46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.133,26.86069999999999,1,1,0,0,1,29.1,5,0,0,0,0
ENV9478,Diethylamine picrate,CCN(CC)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.2270000000001,69.95420000000003,8,0,7,1,0,141.89,10,0,0,0,0
ENV3138,"1,4-BENZODIAZP-2-ON,5(2MEOPH)7CL",COc1ccccc1C1=NCC(=O)Nc2ccc(Cl)cc21,2.63,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.745,83.58170000000003,3,1,2,2,1,50.69,16,1,0,0,0
ENV5315,5(33DIME-1-TRIAZENO)IMDAZL-4-COOET,CCOC(=O)c1[nH]cnc1N=NN(C)C,0.44,0,0,0,0,0,2,1,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.225,52.74720000000003,5,1,4,1,0,82.94,8,0,0,0,0
ENV7334,"PROPANAMIDE, N-[2-(AMINOSULFONYL)-5-CHLOROPHENYL",CC(C)C(=O)Nc1cc(Cl)ccc1S(N)(=O)=O,1.87,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,276.74500000000006,66.29290000000002,3,2,3,1,0,89.25999999999999,10,1,0,0,0
ENV5054,"CARBAMIC ACID, METHYL-, PHENYLMETHYL ESTER",CNC(=O)OCc1ccccc1,1.68,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.192,45.68670000000002,2,1,2,1,0,38.33,9,0,0,0,0
